,cluster
19861,478
19862,457
19863,469
19864,478
19865,124
19866,478
19867,475
19868,478
19869,478
19870,457
19871,97
19872,478
19873,436
19874,448
19875,478
19876,478
19877,478
19878,478
19879,260
19880,478
19881,478
19882,444
19883,271
19884,478
19885,380
19886,191
19887,375
19888,267
19889,478
19890,478
19891,478
19892,386
19893,478
19894,174
19895,453
19896,478
19897,478
19898,478
19899,157
19900,407
19901,322
19902,478
19903,110
19904,472
19905,209
19906,156
19907,478
19908,478
19909,478
19910,329
19911,392
19912,356
19913,478
19914,403
19915,478
19916,478
19917,478
19918,422
19919,478
19920,478
19921,453
19922,478
19923,478
19924,478
19925,478
19926,478
19927,478
19928,404
19929,478
19930,478
19931,418
19932,478
19933,404
19934,478
19935,287
19936,478
19937,478
19938,478
19939,478
19940,470
19941,478
19942,478
19943,478
19944,478
19945,406
19946,257
19947,478
19948,478
19949,216
19950,478
19951,293
19952,445
19953,478
19954,175
19955,92
19956,478
19957,467
19958,478
19959,478
19960,478
19961,478
19962,478
19963,403
19964,478
19965,478
19966,478
19967,478
19968,478
19969,418
19970,356
19971,478
19972,446
19973,478
19974,478
19975,376
19976,478
19977,478
19978,142
19979,478
19980,446
19981,455
19982,478
19983,473
19984,376
19985,278
19986,478
19987,240
19988,478
19989,478
19990,478
19991,478
19992,478
19993,478
19994,472
19995,478
19996,50
19997,220
19998,246
19999,478
20000,478
20001,478
20002,478
20003,478
20004,425
20005,407
20006,402
20007,388
20008,478
20009,478
20010,478
20011,478
20012,478
20013,478
20014,243
20015,478
20016,478
20017,357
20018,478
20019,478
20020,478
20021,478
20022,33
20023,478
20024,434
20025,409
20026,478
20027,478
20028,478
20029,478
20030,5
20031,452
20032,478
20033,179
20034,478
20035,478
20036,478
20037,122
20038,478
20039,478
20040,442
20041,478
20042,478
20043,478
20044,342
20045,25
20046,478
20047,478
20048,281
20049,330
20050,478
20051,38
20052,347
20053,478
20054,452
20055,478
20056,446
20057,478
20058,478
20059,478
20060,128
20061,478
20062,478
20063,478
20064,232
20065,440
20066,478
20067,112
20068,478
20069,478
20070,478
20071,478
20072,478
20073,478
20074,478
20075,443
20076,478
20077,478
20078,478
20079,454
20080,478
20081,389
20082,221
20083,478
20084,180
20085,330
20086,362
20087,478
20088,459
20089,478
20090,235
20091,478
20092,478
20093,355
20094,478
20095,478
20096,476
20097,409
20098,478
20099,478
20100,478
20101,383
20102,478
20103,478
20104,478
20105,478
20106,478
20107,478
20108,18
20109,478
20110,207
20111,478
20112,478
20113,478
20114,397
20115,185
20116,395
20117,415
20118,302
20119,478
20120,478
20121,478
20122,478
20123,455
20124,478
20125,478
20126,451
20127,478
20128,43
20129,478
20130,478
20131,478
20132,478
20133,73
20134,478
20135,287
20136,478
20137,478
20138,478
20139,396
20140,459
20141,478
20142,478
20143,478
20144,478
20145,478
20146,478
20147,455
20148,425
20149,478
20150,478
20151,478
20152,478
20153,478
20154,478
20155,478
20156,284
20157,257
20158,436
20159,162
20160,478
20161,459
20162,478
20163,478
20164,243
20165,478
20166,475
20167,478
20168,478
20169,478
20170,175
20171,478
20172,478
20173,478
20174,478
20175,255
20176,478
20177,478
20178,478
20179,132
20180,478
20181,435
20182,478
20183,210
20184,478
20185,469
20186,478
20187,298
20188,478
20189,315
20190,478
20191,478
20192,304
20193,478
20194,387
20195,478
20196,478
20197,478
20198,478
20199,478
20200,478
20201,478
20202,478
20203,478
20204,49
20205,478
20206,478
20207,478
20208,478
20209,478
20210,478
20211,326
20212,478
20213,422
20214,478
20215,478
20216,478
20217,232
20218,478
20219,34
20220,478
20221,478
20222,448
20223,478
20224,181
20225,390
20226,455
20227,478
20228,114
20229,426
20230,478
20231,478
20232,478
20233,478
20234,478
20235,456
20236,66
20237,478
20238,478
20239,433
20240,413
20241,397
20242,478
20243,424
20244,478
20245,478
20246,478
20247,285
20248,478
20249,495
20250,478
20251,455
20252,464
20253,478
20254,478
20255,478
20256,478
20257,478
20258,478
20259,478
20260,478
20261,193
20262,478
20263,478
20264,478
20265,478
20266,478
20267,478
20268,478
20269,455
20270,478
20271,478
20272,478
20273,459
20274,478
20275,478
20276,478
20277,361
20278,478
20279,436
20280,182
20281,203
20282,478
20283,478
20284,315
20285,478
20286,478
20287,478
20288,33
20289,478
20290,442
20291,478
20292,478
20293,478
20294,410
20295,455
20296,436
20297,478
20298,478
20299,455
20300,306
20301,455
20302,478
20303,478
20304,478
20305,206
20306,478
20307,478
20308,478
20309,478
20310,459
20311,478
20312,478
20313,107
20314,455
20315,478
20316,478
20317,478
20318,478
20319,478
20320,478
20321,478
20322,478
20323,434
20324,478
20325,196
20326,478
20327,434
20328,347
20329,478
20330,471
20331,478
20332,478
20333,478
20334,478
20335,478
20336,478
20337,465
20338,478
20339,478
20340,478
20341,347
20342,478
20343,478
20344,427
20345,478
20346,141
20347,478
20348,456
20349,478
20350,478
20351,478
20352,223
20353,257
20354,478
20355,478
20356,478
20357,222
20358,478
20359,354
20360,478
20361,478
20362,478
20363,436
20364,455
20365,384
20366,478
20367,478
20368,478
20369,478
20370,478
20371,428
20372,296
20373,455
20374,478
20375,478
20376,478
20377,365
20378,440
20379,478
20380,478
20381,56
20382,478
20383,478
20384,478
20385,478
20386,478
20387,478
20388,478
20389,478
20390,478
20391,478
20392,478
20393,478
20394,478
20395,478
20396,478
20397,478
20398,478
20399,478
20400,478
20401,373
20402,478
20403,466
20404,269
20405,478
20406,10
20407,478
20408,459
20409,478
20410,478
20411,452
20412,478
20413,455
20414,478
20415,478
20416,478
20417,475
20418,478
20419,359
20420,478
20421,478
20422,478
20423,478
20424,32
20425,114
20426,353
20427,206
20428,478
20429,478
20430,478
20431,478
20432,453
20433,478
20434,478
20435,478
20436,478
20437,478
20438,478
20439,244
20440,436
20441,454
20442,455
20443,367
20444,478
20445,478
20446,455
20447,478
20448,478
20449,478
20450,103
20451,478
20452,24
20453,478
20454,478
20455,391
20456,478
20457,478
20458,478
20459,82
20460,453
20461,478
20462,478
20463,478
20464,296
20465,478
20466,478
20467,478
20468,478
20469,477
20470,478
20471,276
20472,478
20473,452
20474,478
20475,478
20476,478
20477,478
20478,478
20479,478
20480,478
20481,478
20482,478
20483,478
20484,478
20485,478
20486,478
20487,155
20488,367
20489,239
20490,478
20491,478
20492,478
20493,307
20494,453
20495,410
20496,478
20497,478
20498,376
20499,478
20500,478
20501,478
20502,455
20503,274
20504,478
20505,478
20506,459
20507,478
20508,478
20509,324
20510,427
20511,478
20512,394
20513,453
20514,496
20515,319
20516,226
20517,478
20518,478
20519,478
20520,478
20521,459
20522,478
20523,478
20524,478
20525,478
20526,478
20527,478
20528,478
20529,273
20530,315
20531,478
20532,478
20533,478
20534,450
20535,478
20536,478
20537,436
20538,249
20539,478
20540,57
20541,313
20542,478
20543,478
20544,478
20545,437
20546,478
20547,54
20548,428
20549,478
20550,478
20551,478
20552,285
20553,478
20554,351
20555,175
20556,478
20557,478
20558,478
20559,478
20560,478
20561,478
20562,478
20563,401
20564,172
20565,409
20566,478
20567,478
20568,88
20569,386
20570,478
20571,478
20572,478
20573,183
20574,478
20575,358
20576,411
20577,478
20578,478
20579,374
20580,453
20581,403
20582,453
20583,478
20584,478
20585,478
20586,62
20587,433
20588,478
20589,3
20590,231
20591,478
20592,478
20593,478
20594,478
20595,459
20596,77
20597,478
20598,239
20599,461
20600,478
20601,478
20602,299
20603,351
20604,478
20605,271
20606,356
20607,231
20608,428
20609,478
20610,413
20611,478
20612,478
20613,305
20614,478
20615,404
20616,478
20617,478
20618,478
20619,399
20620,273
20621,447
20622,296
20623,478
20624,317
20625,478
20626,204
20627,478
20628,340
20629,85
20630,377
20631,282
20632,478
20633,478
20634,478
20635,478
20636,478
20637,422
20638,459
20639,478
20640,347
20641,478
20642,478
20643,478
20644,201
20645,478
20646,478
20647,459
20648,478
20649,422
20650,478
20651,478
20652,478
20653,478
20654,478
20655,478
20656,478
20657,44
20658,478
20659,219
20660,406
20661,478
20662,478
20663,465
20664,478
20665,478
20666,478
20667,478
20668,478
20669,478
20670,478
20671,251
20672,452
20673,339
20674,404
20675,471
20676,478
20677,338
20678,478
20679,478
20680,478
20681,478
20682,478
20683,94
20684,339
20685,399
20686,478
20687,240
20688,21
20689,255
20690,478
20691,478
20692,478
20693,478
20694,478
20695,478
20696,335
20697,379
20698,192
20699,478
20700,372
20701,478
20702,478
20703,478
20704,478
20705,478
20706,478
20707,452
20708,292
20709,132
20710,478
20711,453
20712,478
20713,478
20714,128
20715,304
20716,478
20717,478
20718,478
20719,478
20720,478
20721,436
20722,478
20723,478
20724,478
20725,478
20726,478
20727,108
20728,281
20729,447
20730,478
20731,478
20732,478
20733,478
20734,478
20735,357
20736,452
20737,478
20738,478
20739,455
20740,478
20741,187
20742,436
20743,295
20744,478
20745,342
20746,478
20747,478
20748,85
20749,478
20750,72
20751,478
20752,478
20753,452
20754,478
20755,126
20756,478
20757,271
20758,285
20759,478
20760,322
20761,478
20762,155
20763,478
20764,478
20765,397
20766,377
20767,478
20768,429
20769,425
20770,478
20771,342
20772,426
20773,478
20774,478
20775,436
20776,478
20777,429
20778,478
20779,478
20780,403
20781,478
20782,478
20783,478
20784,478
20785,478
20786,478
20787,478
20788,475
20789,478
20790,447
20791,478
20792,428
20793,478
20794,478
20795,68
20796,478
20797,478
20798,470
20799,478
20800,478
20801,478
20802,478
20803,478
20804,478
20805,388
20806,428
20807,470
20808,478
20809,253
20810,478
20811,72
20812,478
20813,478
20814,478
20815,478
20816,478
20817,289
20818,478
20819,457
20820,478
20821,141
20822,478
20823,478
20824,365
20825,478
20826,478
20827,478
20828,478
20829,478
20830,478
20831,478
20832,478
20833,478
20834,478
20835,478
20836,478
20837,478
20838,346
20839,478
20840,478
20841,478
20842,478
20843,478
20844,478
20845,478
20846,6
20847,478
20848,478
20849,455
20850,330
20851,478
20852,478
20853,478
20854,478
20855,347
20856,478
20857,478
20858,256
20859,478
20860,478
20861,238
20862,436
20863,478
20864,478
20865,478
20866,478
20867,478
20868,478
20869,478
20870,478
20871,478
20872,355
20873,478
20874,453
20875,438
20876,478
20877,478
20878,436
20879,354
20880,478
20881,446
20882,469
20883,478
20884,468
20885,478
20886,478
20887,353
20888,478
20889,478
20890,436
20891,478
20892,478
20893,470
20894,478
20895,478
20896,452
20897,478
20898,237
20899,478
20900,478
20901,478
20902,478
20903,219
20904,478
20905,478
20906,466
20907,478
20908,455
20909,478
20910,478
20911,180
20912,404
20913,478
20914,383
20915,467
20916,478
20917,478
20918,445
20919,388
20920,478
20921,478
20922,478
20923,478
20924,478
20925,478
20926,213
20927,478
20928,478
20929,478
20930,478
20931,478
20932,453
20933,478
20934,478
20935,478
20936,478
20937,371
20938,478
20939,466
20940,478
20941,478
20942,158
20943,452
20944,199
20945,175
20946,367
20947,158
20948,478
20949,478
20950,436
20951,478
20952,466
20953,478
20954,478
20955,392
20956,415
20957,185
20958,429
20959,478
20960,23
20961,478
20962,478
20963,478
20964,478
20965,478
20966,478
20967,478
20968,478
20969,478
20970,478
20971,459
20972,478
20973,478
20974,347
20975,459
20976,478
20977,478
20978,478
20979,478
20980,478
20981,478
20982,478
20983,478
20984,478
20985,437
20986,478
20987,478
20988,478
20989,455
20990,416
20991,478
20992,478
20993,455
20994,478
20995,478
20996,328
20997,181
20998,181
20999,424
21000,478
21001,478
21002,237
21003,478
21004,451
21005,461
21006,478
21007,13
21008,478
21009,428
21010,478
21011,478
21012,478
21013,362
21014,455
21015,478
21016,478
21017,478
21018,478
21019,478
21020,478
21021,478
21022,478
21023,347
21024,470
21025,465
21026,268
21027,116
21028,478
21029,478
21030,418
21031,141
21032,257
21033,378
21034,478
21035,478
21036,478
21037,449
21038,478
21039,228
21040,478
21041,455
21042,478
21043,345
21044,478
21045,104
21046,270
21047,478
21048,478
21049,478
21050,259
21051,451
21052,478
21053,465
21054,395
21055,478
21056,478
21057,478
21058,478
21059,478
21060,261
21061,478
21062,221
21063,478
21064,478
21065,478
21066,442
21067,404
21068,126
21069,422
21070,478
21071,459
21072,266
21073,478
21074,321
21075,478
21076,478
21077,319
21078,478
21079,459
21080,478
21081,478
21082,413
21083,478
21084,430
21085,440
21086,476
21087,453
21088,182
21089,478
21090,478
21091,478
21092,478
21093,476
21094,403
21095,478
21096,478
21097,410
21098,478
21099,29
21100,478
21101,478
21102,459
21103,478
21104,478
21105,478
21106,476
21107,478
21108,478
21109,478
21110,478
21111,478
21112,478
21113,478
21114,330
21115,74
21116,478
21117,478
21118,478
21119,240
21120,478
21121,277
21122,478
21123,478
21124,471
21125,388
21126,478
21127,478
21128,478
21129,478
21130,478
21131,317
21132,478
21133,478
21134,478
21135,166
21136,478
21137,451
21138,478
21139,478
21140,478
21141,478
21142,409
21143,163
21144,478
21145,207
21146,478
21147,399
21148,478
21149,70
21150,152
21151,478
21152,478
21153,478
21154,391
21155,44
21156,478
21157,478
21158,478
21159,478
21160,478
21161,442
21162,452
21163,478
21164,478
21165,478
21166,478
21167,478
21168,478
21169,478
21170,478
21171,453
21172,478
21173,12
