,id,cluster
13603,HOUSEHOLD_2_312_TX_1_validation,369
13604,HOUSEHOLD_2_313_TX_1_validation,343
13605,HOUSEHOLD_2_314_TX_1_validation,2
13606,HOUSEHOLD_2_315_TX_1_validation,212
13607,HOUSEHOLD_2_316_TX_1_validation,445
13608,HOUSEHOLD_2_317_TX_1_validation,458
13609,HOUSEHOLD_2_318_TX_1_validation,60
13610,HOUSEHOLD_2_319_TX_1_validation,82
13611,HOUSEHOLD_2_320_TX_1_validation,323
13612,HOUSEHOLD_2_321_TX_1_validation,373
13613,HOUSEHOLD_2_322_TX_1_validation,370
13614,HOUSEHOLD_2_323_TX_1_validation,216
13615,HOUSEHOLD_2_324_TX_1_validation,173
13616,HOUSEHOLD_2_325_TX_1_validation,359
13617,HOUSEHOLD_2_326_TX_1_validation,49
13618,HOUSEHOLD_2_327_TX_1_validation,157
13619,HOUSEHOLD_2_328_TX_1_validation,4
13620,HOUSEHOLD_2_329_TX_1_validation,465
13621,HOUSEHOLD_2_330_TX_1_validation,439
13622,HOUSEHOLD_2_331_TX_1_validation,566
13623,HOUSEHOLD_2_332_TX_1_validation,447
13624,HOUSEHOLD_2_333_TX_1_validation,124
13625,HOUSEHOLD_2_334_TX_1_validation,230
13626,HOUSEHOLD_2_335_TX_1_validation,602
13627,HOUSEHOLD_2_336_TX_1_validation,279
13628,HOUSEHOLD_2_337_TX_1_validation,297
13629,HOUSEHOLD_2_338_TX_1_validation,51
13630,HOUSEHOLD_2_339_TX_1_validation,550
13631,HOUSEHOLD_2_340_TX_1_validation,183
13632,HOUSEHOLD_2_341_TX_1_validation,490
13633,HOUSEHOLD_2_342_TX_1_validation,377
13634,HOUSEHOLD_2_343_TX_1_validation,542
13635,HOUSEHOLD_2_344_TX_1_validation,289
13636,HOUSEHOLD_2_345_TX_1_validation,458
13637,HOUSEHOLD_2_346_TX_1_validation,289
13638,HOUSEHOLD_2_347_TX_1_validation,482
13639,HOUSEHOLD_2_348_TX_1_validation,567
13640,HOUSEHOLD_2_349_TX_1_validation,500
13641,HOUSEHOLD_2_350_TX_1_validation,183
13642,HOUSEHOLD_2_351_TX_1_validation,488
13643,HOUSEHOLD_2_352_TX_1_validation,394
13644,HOUSEHOLD_2_353_TX_1_validation,77
13645,HOUSEHOLD_2_354_TX_1_validation,56
13646,HOUSEHOLD_2_355_TX_1_validation,542
13647,HOUSEHOLD_2_356_TX_1_validation,495
13648,HOUSEHOLD_2_357_TX_1_validation,19
13649,HOUSEHOLD_2_358_TX_1_validation,289
13650,HOUSEHOLD_2_359_TX_1_validation,13
13651,HOUSEHOLD_2_360_TX_1_validation,351
13652,HOUSEHOLD_2_361_TX_1_validation,465
13653,HOUSEHOLD_2_362_TX_1_validation,532
13654,HOUSEHOLD_2_363_TX_1_validation,261
13655,HOUSEHOLD_2_364_TX_1_validation,542
13656,HOUSEHOLD_2_365_TX_1_validation,482
13657,HOUSEHOLD_2_366_TX_1_validation,194
13658,HOUSEHOLD_2_367_TX_1_validation,410
13659,HOUSEHOLD_2_368_TX_1_validation,76
13660,HOUSEHOLD_2_369_TX_1_validation,146
13661,HOUSEHOLD_2_370_TX_1_validation,603
13662,HOUSEHOLD_2_371_TX_1_validation,330
13663,HOUSEHOLD_2_372_TX_1_validation,394
13664,HOUSEHOLD_2_373_TX_1_validation,394
13665,HOUSEHOLD_2_374_TX_1_validation,101
13666,HOUSEHOLD_2_375_TX_1_validation,495
13667,HOUSEHOLD_2_376_TX_1_validation,495
13668,HOUSEHOLD_2_377_TX_1_validation,301
13669,HOUSEHOLD_2_378_TX_1_validation,269
13670,HOUSEHOLD_2_379_TX_1_validation,19
13671,HOUSEHOLD_2_380_TX_1_validation,289
13672,HOUSEHOLD_2_381_TX_1_validation,355
13673,HOUSEHOLD_2_382_TX_1_validation,256
13674,HOUSEHOLD_2_383_TX_1_validation,242
13675,HOUSEHOLD_2_384_TX_1_validation,410
13676,HOUSEHOLD_2_385_TX_1_validation,183
13677,HOUSEHOLD_2_386_TX_1_validation,335
13678,HOUSEHOLD_2_387_TX_1_validation,11
13679,HOUSEHOLD_2_388_TX_1_validation,370
13680,HOUSEHOLD_2_389_TX_1_validation,139
13681,HOUSEHOLD_2_390_TX_1_validation,312
13682,HOUSEHOLD_2_391_TX_1_validation,106
13683,HOUSEHOLD_2_392_TX_1_validation,56
13684,HOUSEHOLD_2_393_TX_1_validation,77
13685,HOUSEHOLD_2_394_TX_1_validation,525
13686,HOUSEHOLD_2_395_TX_1_validation,173
13687,HOUSEHOLD_2_396_TX_1_validation,482
13688,HOUSEHOLD_2_397_TX_1_validation,590
13689,HOUSEHOLD_2_398_TX_1_validation,183
13690,HOUSEHOLD_2_399_TX_1_validation,394
13691,HOUSEHOLD_2_400_TX_1_validation,178
13692,HOUSEHOLD_2_401_TX_1_validation,269
13693,HOUSEHOLD_2_402_TX_1_validation,117
13694,HOUSEHOLD_2_403_TX_1_validation,377
13695,HOUSEHOLD_2_404_TX_1_validation,443
13696,HOUSEHOLD_2_405_TX_1_validation,355
13697,HOUSEHOLD_2_406_TX_1_validation,31
13698,HOUSEHOLD_2_407_TX_1_validation,251
13699,HOUSEHOLD_2_408_TX_1_validation,323
13700,HOUSEHOLD_2_409_TX_1_validation,284
13701,HOUSEHOLD_2_410_TX_1_validation,400
13702,HOUSEHOLD_2_411_TX_1_validation,39
13703,HOUSEHOLD_2_412_TX_1_validation,13
13704,HOUSEHOLD_2_413_TX_1_validation,297
13705,HOUSEHOLD_2_414_TX_1_validation,277
13706,HOUSEHOLD_2_415_TX_1_validation,56
13707,HOUSEHOLD_2_416_TX_1_validation,563
13708,HOUSEHOLD_2_417_TX_1_validation,157
13709,HOUSEHOLD_2_418_TX_1_validation,330
13710,HOUSEHOLD_2_419_TX_1_validation,330
13711,HOUSEHOLD_2_420_TX_1_validation,86
13712,HOUSEHOLD_2_421_TX_1_validation,542
13713,HOUSEHOLD_2_422_TX_1_validation,465
13714,HOUSEHOLD_2_423_TX_1_validation,173
13715,HOUSEHOLD_2_424_TX_1_validation,512
13716,HOUSEHOLD_2_425_TX_1_validation,269
13717,HOUSEHOLD_2_426_TX_1_validation,600
13718,HOUSEHOLD_2_427_TX_1_validation,82
13719,HOUSEHOLD_2_428_TX_1_validation,472
13720,HOUSEHOLD_2_429_TX_1_validation,132
13721,HOUSEHOLD_2_430_TX_1_validation,576
13722,HOUSEHOLD_2_431_TX_1_validation,465
13723,HOUSEHOLD_2_432_TX_1_validation,503
13724,HOUSEHOLD_2_433_TX_1_validation,552
13725,HOUSEHOLD_2_434_TX_1_validation,370
13726,HOUSEHOLD_2_435_TX_1_validation,24
13727,HOUSEHOLD_2_436_TX_1_validation,293
13728,HOUSEHOLD_2_437_TX_1_validation,70
13729,HOUSEHOLD_2_438_TX_1_validation,66
13730,HOUSEHOLD_2_439_TX_1_validation,524
13731,HOUSEHOLD_2_440_TX_1_validation,289
13732,HOUSEHOLD_2_441_TX_1_validation,434
13733,HOUSEHOLD_2_442_TX_1_validation,49
13734,HOUSEHOLD_2_443_TX_1_validation,290
13735,HOUSEHOLD_2_444_TX_1_validation,349
13736,HOUSEHOLD_2_445_TX_1_validation,221
13737,HOUSEHOLD_2_446_TX_1_validation,236
13738,HOUSEHOLD_2_447_TX_1_validation,202
13739,HOUSEHOLD_2_448_TX_1_validation,165
13740,HOUSEHOLD_2_449_TX_1_validation,86
13741,HOUSEHOLD_2_450_TX_1_validation,68
13742,HOUSEHOLD_2_451_TX_1_validation,524
13743,HOUSEHOLD_2_452_TX_1_validation,178
13744,HOUSEHOLD_2_453_TX_1_validation,113
13745,HOUSEHOLD_2_454_TX_1_validation,469
13746,HOUSEHOLD_2_455_TX_1_validation,44
13747,HOUSEHOLD_2_456_TX_1_validation,811
13748,HOUSEHOLD_2_457_TX_1_validation,44
13749,HOUSEHOLD_2_458_TX_1_validation,500
13750,HOUSEHOLD_2_459_TX_1_validation,256
13751,HOUSEHOLD_2_460_TX_1_validation,95
13752,HOUSEHOLD_2_461_TX_1_validation,173
13753,HOUSEHOLD_2_462_TX_1_validation,482
13754,HOUSEHOLD_2_463_TX_1_validation,595
13755,HOUSEHOLD_2_464_TX_1_validation,19
13756,HOUSEHOLD_2_465_TX_1_validation,202
13757,HOUSEHOLD_2_466_TX_1_validation,610
13758,HOUSEHOLD_2_467_TX_1_validation,118
13759,HOUSEHOLD_2_468_TX_1_validation,209
13760,HOUSEHOLD_2_469_TX_1_validation,269
13761,HOUSEHOLD_2_470_TX_1_validation,399
13762,HOUSEHOLD_2_471_TX_1_validation,610
13763,HOUSEHOLD_2_472_TX_1_validation,273
13764,HOUSEHOLD_2_473_TX_1_validation,44
13765,HOUSEHOLD_2_474_TX_1_validation,178
13766,HOUSEHOLD_2_475_TX_1_validation,304
13767,HOUSEHOLD_2_476_TX_1_validation,183
13768,HOUSEHOLD_2_477_TX_1_validation,289
13769,HOUSEHOLD_2_478_TX_1_validation,500
13770,HOUSEHOLD_2_479_TX_1_validation,313
13771,HOUSEHOLD_2_480_TX_1_validation,118
13772,HOUSEHOLD_2_481_TX_1_validation,195
13773,HOUSEHOLD_2_482_TX_1_validation,335
13774,HOUSEHOLD_2_483_TX_1_validation,335
13775,HOUSEHOLD_2_484_TX_1_validation,13
13776,HOUSEHOLD_2_485_TX_1_validation,514
13777,HOUSEHOLD_2_486_TX_1_validation,183
13778,HOUSEHOLD_2_487_TX_1_validation,139
13779,HOUSEHOLD_2_488_TX_1_validation,399
13780,HOUSEHOLD_2_489_TX_1_validation,439
13781,HOUSEHOLD_2_490_TX_1_validation,542
13782,HOUSEHOLD_2_491_TX_1_validation,327
13783,HOUSEHOLD_2_492_TX_1_validation,31
13784,HOUSEHOLD_2_493_TX_1_validation,584
13785,HOUSEHOLD_2_494_TX_1_validation,419
13786,HOUSEHOLD_2_495_TX_1_validation,294
13787,HOUSEHOLD_2_496_TX_1_validation,323
13788,HOUSEHOLD_2_497_TX_1_validation,482
13789,HOUSEHOLD_2_498_TX_1_validation,118
13790,HOUSEHOLD_2_499_TX_1_validation,487
13791,HOUSEHOLD_2_500_TX_1_validation,542
13792,HOUSEHOLD_2_501_TX_1_validation,574
13793,HOUSEHOLD_2_502_TX_1_validation,812
13794,HOUSEHOLD_2_503_TX_1_validation,572
13795,HOUSEHOLD_2_504_TX_1_validation,183
13796,HOUSEHOLD_2_505_TX_1_validation,364
13797,HOUSEHOLD_2_506_TX_1_validation,566
13798,HOUSEHOLD_2_507_TX_1_validation,465
13799,HOUSEHOLD_2_508_TX_1_validation,39
13800,HOUSEHOLD_2_509_TX_1_validation,75
13801,HOUSEHOLD_2_510_TX_1_validation,439
13802,HOUSEHOLD_2_511_TX_1_validation,343
13803,HOUSEHOLD_2_512_TX_1_validation,269
13804,HOUSEHOLD_2_513_TX_1_validation,488
13805,HOUSEHOLD_2_514_TX_1_validation,532
13806,HOUSEHOLD_2_515_TX_1_validation,813
13807,HOUSEHOLD_2_516_TX_1_validation,157
13808,FOODS_1_001_TX_1_validation,157
13809,FOODS_1_002_TX_1_validation,273
13810,FOODS_1_003_TX_1_validation,472
13811,FOODS_1_004_TX_1_validation,551
13812,FOODS_1_005_TX_1_validation,434
13813,FOODS_1_006_TX_1_validation,330
13814,FOODS_1_008_TX_1_validation,500
13815,FOODS_1_009_TX_1_validation,383
13816,FOODS_1_010_TX_1_validation,386
13817,FOODS_1_011_TX_1_validation,330
13818,FOODS_1_012_TX_1_validation,277
13819,FOODS_1_013_TX_1_validation,514
13820,FOODS_1_014_TX_1_validation,370
13821,FOODS_1_015_TX_1_validation,559
13822,FOODS_1_016_TX_1_validation,49
13823,FOODS_1_017_TX_1_validation,261
13824,FOODS_1_018_TX_1_validation,157
13825,FOODS_1_019_TX_1_validation,221
13826,FOODS_1_020_TX_1_validation,404
13827,FOODS_1_021_TX_1_validation,165
13828,FOODS_1_022_TX_1_validation,366
13829,FOODS_1_023_TX_1_validation,604
13830,FOODS_1_024_TX_1_validation,209
13831,FOODS_1_025_TX_1_validation,66
13832,FOODS_1_026_TX_1_validation,224
13833,FOODS_1_027_TX_1_validation,447
13834,FOODS_1_028_TX_1_validation,224
13835,FOODS_1_029_TX_1_validation,165
13836,FOODS_1_030_TX_1_validation,86
13837,FOODS_1_031_TX_1_validation,124
13838,FOODS_1_032_TX_1_validation,277
13839,FOODS_1_033_TX_1_validation,146
13840,FOODS_1_034_TX_1_validation,256
13841,FOODS_1_035_TX_1_validation,13
13842,FOODS_1_036_TX_1_validation,377
13843,FOODS_1_037_TX_1_validation,79
13844,FOODS_1_038_TX_1_validation,2
13845,FOODS_1_039_TX_1_validation,242
13846,FOODS_1_040_TX_1_validation,256
13847,FOODS_1_041_TX_1_validation,532
13848,FOODS_1_042_TX_1_validation,49
13849,FOODS_1_043_TX_1_validation,551
13850,FOODS_1_044_TX_1_validation,224
13851,FOODS_1_045_TX_1_validation,49
13852,FOODS_1_046_TX_1_validation,221
13853,FOODS_1_047_TX_1_validation,194
13854,FOODS_1_048_TX_1_validation,261
13855,FOODS_1_049_TX_1_validation,488
13856,FOODS_1_050_TX_1_validation,236
13857,FOODS_1_051_TX_1_validation,146
13858,FOODS_1_052_TX_1_validation,91
13859,FOODS_1_053_TX_1_validation,557
13860,FOODS_1_054_TX_1_validation,331
13861,FOODS_1_055_TX_1_validation,458
13862,FOODS_1_056_TX_1_validation,405
13863,FOODS_1_057_TX_1_validation,551
13864,FOODS_1_058_TX_1_validation,551
13865,FOODS_1_059_TX_1_validation,434
13866,FOODS_1_060_TX_1_validation,178
13867,FOODS_1_061_TX_1_validation,439
13868,FOODS_1_062_TX_1_validation,82
13869,FOODS_1_063_TX_1_validation,183
13870,FOODS_1_064_TX_1_validation,139
13871,FOODS_1_065_TX_1_validation,429
13872,FOODS_1_066_TX_1_validation,595
13873,FOODS_1_067_TX_1_validation,236
13874,FOODS_1_068_TX_1_validation,814
13875,FOODS_1_069_TX_1_validation,301
13876,FOODS_1_070_TX_1_validation,113
13877,FOODS_1_071_TX_1_validation,585
13878,FOODS_1_072_TX_1_validation,221
13879,FOODS_1_073_TX_1_validation,458
13880,FOODS_1_074_TX_1_validation,551
13881,FOODS_1_075_TX_1_validation,66
13882,FOODS_1_076_TX_1_validation,500
13883,FOODS_1_077_TX_1_validation,117
13884,FOODS_1_078_TX_1_validation,359
13885,FOODS_1_079_TX_1_validation,118
13886,FOODS_1_080_TX_1_validation,132
13887,FOODS_1_081_TX_1_validation,610
13888,FOODS_1_082_TX_1_validation,381
13889,FOODS_1_083_TX_1_validation,373
13890,FOODS_1_084_TX_1_validation,273
13891,FOODS_1_085_TX_1_validation,472
13892,FOODS_1_086_TX_1_validation,183
13893,FOODS_1_087_TX_1_validation,230
13894,FOODS_1_088_TX_1_validation,590
13895,FOODS_1_089_TX_1_validation,304
13896,FOODS_1_090_TX_1_validation,434
13897,FOODS_1_091_TX_1_validation,394
13898,FOODS_1_092_TX_1_validation,67
13899,FOODS_1_093_TX_1_validation,111
13900,FOODS_1_094_TX_1_validation,500
13901,FOODS_1_095_TX_1_validation,148
13902,FOODS_1_096_TX_1_validation,277
13903,FOODS_1_097_TX_1_validation,176
13904,FOODS_1_098_TX_1_validation,3
13905,FOODS_1_099_TX_1_validation,573
13906,FOODS_1_101_TX_1_validation,157
13907,FOODS_1_102_TX_1_validation,224
13908,FOODS_1_103_TX_1_validation,118
13909,FOODS_1_104_TX_1_validation,277
13910,FOODS_1_105_TX_1_validation,289
13911,FOODS_1_106_TX_1_validation,77
13912,FOODS_1_107_TX_1_validation,165
13913,FOODS_1_108_TX_1_validation,236
13914,FOODS_1_109_TX_1_validation,590
13915,FOODS_1_110_TX_1_validation,399
13916,FOODS_1_111_TX_1_validation,351
13917,FOODS_1_112_TX_1_validation,488
13918,FOODS_1_113_TX_1_validation,209
13919,FOODS_1_114_TX_1_validation,82
13920,FOODS_1_115_TX_1_validation,297
13921,FOODS_1_116_TX_1_validation,165
13922,FOODS_1_117_TX_1_validation,9
13923,FOODS_1_118_TX_1_validation,297
13924,FOODS_1_119_TX_1_validation,56
13925,FOODS_1_120_TX_1_validation,551
13926,FOODS_1_121_TX_1_validation,224
13927,FOODS_1_122_TX_1_validation,14
13928,FOODS_1_123_TX_1_validation,332
13929,FOODS_1_124_TX_1_validation,404
13930,FOODS_1_125_TX_1_validation,178
13931,FOODS_1_126_TX_1_validation,399
13932,FOODS_1_127_TX_1_validation,221
13933,FOODS_1_128_TX_1_validation,604
13934,FOODS_1_129_TX_1_validation,348
13935,FOODS_1_130_TX_1_validation,133
13936,FOODS_1_131_TX_1_validation,93
13937,FOODS_1_132_TX_1_validation,183
13938,FOODS_1_133_TX_1_validation,183
13939,FOODS_1_134_TX_1_validation,109
13940,FOODS_1_135_TX_1_validation,287
13941,FOODS_1_136_TX_1_validation,434
13942,FOODS_1_137_TX_1_validation,373
13943,FOODS_1_138_TX_1_validation,118
13944,FOODS_1_139_TX_1_validation,279
13945,FOODS_1_140_TX_1_validation,261
13946,FOODS_1_141_TX_1_validation,510
13947,FOODS_1_142_TX_1_validation,551
13948,FOODS_1_143_TX_1_validation,419
13949,FOODS_1_144_TX_1_validation,269
13950,FOODS_1_145_TX_1_validation,370
13951,FOODS_1_146_TX_1_validation,373
13952,FOODS_1_147_TX_1_validation,324
13953,FOODS_1_148_TX_1_validation,209
13954,FOODS_1_149_TX_1_validation,194
13955,FOODS_1_150_TX_1_validation,458
13956,FOODS_1_151_TX_1_validation,13
13957,FOODS_1_152_TX_1_validation,194
13958,FOODS_1_153_TX_1_validation,335
13959,FOODS_1_154_TX_1_validation,359
13960,FOODS_1_155_TX_1_validation,105
13961,FOODS_1_156_TX_1_validation,465
13962,FOODS_1_157_TX_1_validation,226
13963,FOODS_1_158_TX_1_validation,488
13964,FOODS_1_159_TX_1_validation,2
13965,FOODS_1_160_TX_1_validation,559
13966,FOODS_1_161_TX_1_validation,86
13967,FOODS_1_162_TX_1_validation,447
13968,FOODS_1_163_TX_1_validation,66
13969,FOODS_1_164_TX_1_validation,165
13970,FOODS_1_166_TX_1_validation,514
13971,FOODS_1_167_TX_1_validation,370
13972,FOODS_1_168_TX_1_validation,297
13973,FOODS_1_169_TX_1_validation,550
13974,FOODS_1_170_TX_1_validation,183
13975,FOODS_1_171_TX_1_validation,146
13976,FOODS_1_172_TX_1_validation,551
13977,FOODS_1_173_TX_1_validation,514
13978,FOODS_1_174_TX_1_validation,194
13979,FOODS_1_175_TX_1_validation,477
13980,FOODS_1_176_TX_1_validation,514
13981,FOODS_1_177_TX_1_validation,383
13982,FOODS_1_178_TX_1_validation,423
13983,FOODS_1_179_TX_1_validation,31
13984,FOODS_1_180_TX_1_validation,405
13985,FOODS_1_181_TX_1_validation,458
13986,FOODS_1_182_TX_1_validation,458
13987,FOODS_1_183_TX_1_validation,566
13988,FOODS_1_184_TX_1_validation,559
13989,FOODS_1_185_TX_1_validation,273
13990,FOODS_1_186_TX_1_validation,301
13991,FOODS_1_187_TX_1_validation,183
13992,FOODS_1_188_TX_1_validation,277
13993,FOODS_1_189_TX_1_validation,399
13994,FOODS_1_190_TX_1_validation,446
13995,FOODS_1_191_TX_1_validation,173
13996,FOODS_1_192_TX_1_validation,323
13997,FOODS_1_193_TX_1_validation,500
13998,FOODS_1_194_TX_1_validation,485
13999,FOODS_1_195_TX_1_validation,113
14000,FOODS_1_196_TX_1_validation,82
14001,FOODS_1_197_TX_1_validation,447
14002,FOODS_1_198_TX_1_validation,447
14003,FOODS_1_199_TX_1_validation,330
14004,FOODS_1_200_TX_1_validation,194
14005,FOODS_1_201_TX_1_validation,277
14006,FOODS_1_202_TX_1_validation,31
14007,FOODS_1_203_TX_1_validation,572
14008,FOODS_1_204_TX_1_validation,222
14009,FOODS_1_205_TX_1_validation,93
14010,FOODS_1_206_TX_1_validation,183
14011,FOODS_1_207_TX_1_validation,86
14012,FOODS_1_208_TX_1_validation,536
14013,FOODS_1_209_TX_1_validation,351
14014,FOODS_1_210_TX_1_validation,405
14015,FOODS_1_211_TX_1_validation,297
14016,FOODS_1_212_TX_1_validation,183
14017,FOODS_1_213_TX_1_validation,178
14018,FOODS_1_214_TX_1_validation,575
14019,FOODS_1_215_TX_1_validation,399
14020,FOODS_1_216_TX_1_validation,183
14021,FOODS_1_217_TX_1_validation,66
14022,FOODS_1_218_TX_1_validation,194
14023,FOODS_1_219_TX_1_validation,553
14024,FOODS_2_001_TX_1_validation,394
14025,FOODS_2_002_TX_1_validation,64
14026,FOODS_2_003_TX_1_validation,113
14027,FOODS_2_004_TX_1_validation,288
14028,FOODS_2_005_TX_1_validation,277
14029,FOODS_2_006_TX_1_validation,209
14030,FOODS_2_007_TX_1_validation,98
14031,FOODS_2_008_TX_1_validation,405
14032,FOODS_2_009_TX_1_validation,216
14033,FOODS_2_010_TX_1_validation,566
14034,FOODS_2_011_TX_1_validation,488
14035,FOODS_2_012_TX_1_validation,170
14036,FOODS_2_013_TX_1_validation,505
14037,FOODS_2_014_TX_1_validation,400
14038,FOODS_2_015_TX_1_validation,47
14039,FOODS_2_016_TX_1_validation,86
14040,FOODS_2_017_TX_1_validation,405
14041,FOODS_2_018_TX_1_validation,527
14042,FOODS_2_019_TX_1_validation,515
14043,FOODS_2_020_TX_1_validation,91
14044,FOODS_2_021_TX_1_validation,277
14045,FOODS_2_022_TX_1_validation,289
14046,FOODS_2_023_TX_1_validation,45
14047,FOODS_2_024_TX_1_validation,571
14048,FOODS_2_025_TX_1_validation,233
14049,FOODS_2_026_TX_1_validation,408
14050,FOODS_2_027_TX_1_validation,465
14051,FOODS_2_028_TX_1_validation,173
14052,FOODS_2_029_TX_1_validation,590
14053,FOODS_2_030_TX_1_validation,224
14054,FOODS_2_031_TX_1_validation,405
14055,FOODS_2_032_TX_1_validation,405
14056,FOODS_2_033_TX_1_validation,186
14057,FOODS_2_034_TX_1_validation,224
14058,FOODS_2_035_TX_1_validation,77
14059,FOODS_2_036_TX_1_validation,209
14060,FOODS_2_037_TX_1_validation,439
14061,FOODS_2_038_TX_1_validation,117
14062,FOODS_2_039_TX_1_validation,61
14063,FOODS_2_040_TX_1_validation,584
14064,FOODS_2_041_TX_1_validation,326
14065,FOODS_2_042_TX_1_validation,405
14066,FOODS_2_043_TX_1_validation,157
14067,FOODS_2_044_TX_1_validation,493
14068,FOODS_2_045_TX_1_validation,355
14069,FOODS_2_046_TX_1_validation,458
14070,FOODS_2_047_TX_1_validation,559
14071,FOODS_2_048_TX_1_validation,269
14072,FOODS_2_049_TX_1_validation,465
14073,FOODS_2_050_TX_1_validation,313
14074,FOODS_2_051_TX_1_validation,420
14075,FOODS_2_052_TX_1_validation,96
14076,FOODS_2_053_TX_1_validation,48
14077,FOODS_2_054_TX_1_validation,399
14078,FOODS_2_055_TX_1_validation,399
14079,FOODS_2_056_TX_1_validation,247
14080,FOODS_2_057_TX_1_validation,258
14081,FOODS_2_058_TX_1_validation,133
14082,FOODS_2_059_TX_1_validation,566
14083,FOODS_2_060_TX_1_validation,503
14084,FOODS_2_061_TX_1_validation,47
14085,FOODS_2_062_TX_1_validation,419
14086,FOODS_2_063_TX_1_validation,514
14087,FOODS_2_064_TX_1_validation,610
14088,FOODS_2_065_TX_1_validation,229
14089,FOODS_2_066_TX_1_validation,598
14090,FOODS_2_067_TX_1_validation,377
14091,FOODS_2_068_TX_1_validation,39
14092,FOODS_2_069_TX_1_validation,405
14093,FOODS_2_070_TX_1_validation,551
14094,FOODS_2_071_TX_1_validation,584
14095,FOODS_2_072_TX_1_validation,527
14096,FOODS_2_073_TX_1_validation,595
14097,FOODS_2_074_TX_1_validation,54
14098,FOODS_2_075_TX_1_validation,209
14099,FOODS_2_076_TX_1_validation,488
14100,FOODS_2_077_TX_1_validation,277
14101,FOODS_2_078_TX_1_validation,98
14102,FOODS_2_079_TX_1_validation,307
14103,FOODS_2_080_TX_1_validation,405
14104,FOODS_2_081_TX_1_validation,98
14105,FOODS_2_082_TX_1_validation,52
14106,FOODS_2_083_TX_1_validation,249
14107,FOODS_2_084_TX_1_validation,194
14108,FOODS_2_085_TX_1_validation,159
14109,FOODS_2_086_TX_1_validation,164
14110,FOODS_2_087_TX_1_validation,335
14111,FOODS_2_088_TX_1_validation,495
14112,FOODS_2_089_TX_1_validation,266
14113,FOODS_2_090_TX_1_validation,183
14114,FOODS_2_091_TX_1_validation,273
14115,FOODS_2_092_TX_1_validation,304
14116,FOODS_2_093_TX_1_validation,590
14117,FOODS_2_094_TX_1_validation,566
14118,FOODS_2_095_TX_1_validation,447
14119,FOODS_2_096_TX_1_validation,221
14120,FOODS_2_097_TX_1_validation,165
14121,FOODS_2_099_TX_1_validation,24
14122,FOODS_2_100_TX_1_validation,313
14123,FOODS_2_101_TX_1_validation,496
14124,FOODS_2_102_TX_1_validation,101
14125,FOODS_2_103_TX_1_validation,224
14126,FOODS_2_104_TX_1_validation,24
14127,FOODS_2_105_TX_1_validation,134
14128,FOODS_2_106_TX_1_validation,124
14129,FOODS_2_107_TX_1_validation,132
14130,FOODS_2_108_TX_1_validation,157
14131,FOODS_2_109_TX_1_validation,24
14132,FOODS_2_110_TX_1_validation,610
14133,FOODS_2_111_TX_1_validation,273
14134,FOODS_2_112_TX_1_validation,488
14135,FOODS_2_113_TX_1_validation,221
14136,FOODS_2_114_TX_1_validation,442
14137,FOODS_2_115_TX_1_validation,256
14138,FOODS_2_116_TX_1_validation,500
14139,FOODS_2_117_TX_1_validation,488
14140,FOODS_2_118_TX_1_validation,256
14141,FOODS_2_119_TX_1_validation,434
14142,FOODS_2_120_TX_1_validation,183
14143,FOODS_2_121_TX_1_validation,524
14144,FOODS_2_122_TX_1_validation,86
14145,FOODS_2_123_TX_1_validation,224
14146,FOODS_2_124_TX_1_validation,75
14147,FOODS_2_125_TX_1_validation,370
14148,FOODS_2_126_TX_1_validation,186
14149,FOODS_2_127_TX_1_validation,259
14150,FOODS_2_128_TX_1_validation,277
14151,FOODS_2_129_TX_1_validation,514
14152,FOODS_2_130_TX_1_validation,556
14153,FOODS_2_131_TX_1_validation,148
14154,FOODS_2_132_TX_1_validation,9
14155,FOODS_2_133_TX_1_validation,511
14156,FOODS_2_134_TX_1_validation,172
14157,FOODS_2_135_TX_1_validation,479
14158,FOODS_2_136_TX_1_validation,399
14159,FOODS_2_137_TX_1_validation,276
14160,FOODS_2_138_TX_1_validation,75
14161,FOODS_2_139_TX_1_validation,540
14162,FOODS_2_140_TX_1_validation,600
14163,FOODS_2_141_TX_1_validation,472
14164,FOODS_2_142_TX_1_validation,552
14165,FOODS_2_143_TX_1_validation,500
14166,FOODS_2_144_TX_1_validation,355
14167,FOODS_2_145_TX_1_validation,355
14168,FOODS_2_146_TX_1_validation,124
14169,FOODS_2_147_TX_1_validation,584
